"well","strain","f.j","starch","cond.SN","cond.SN.dil","x","cfu.m","cfu.sd","od600.m","od600.sd"
"B08","S",0.535653457477007,TRUE,"E","0.05",0.5,140387.441860465,5817.08362251065,0.1597,0.00661731734835867
"B08","S",0.305382082434427,TRUE,"E","0.05",0.25,140387.441860465,5817.08362251065,0.1597,0.00661731734835867
"B08","S",0.242420801635063,TRUE,"E","0.05",0.125,140387.441860465,5817.08362251065,0.1597,0.00661731734835867
"B08","S",0.140967412285682,TRUE,"E","0.05",0.05,140387.441860465,5817.08362251065,0.1597,0.00661731734835867
"B08","S",0.11791756557284,TRUE,"E","0.05",0.025,140387.441860465,5817.08362251065,0.1597,0.00661731734835867
"B08","S",1,FALSE,"E","0.05",0.5,140387.441860465,5817.08362251065,0.1597,0.00661731734835867
"B08","S",0,TRUE,"E","0.05",0,NA,NA,NA,NA
"B09","S",0.549647846668976,TRUE,"E","0.025",0.5,117180,4761.96599873062,0.1333,0.00541705126839727
"B09","S",0.257880152407343,TRUE,"E","0.025",0.25,117180,4761.96599873062,0.1333,0.00541705126839727
"B09","S",0.193337951737675,TRUE,"E","0.025",0.125,117180,4761.96599873062,0.1333,0.00541705126839727
"B09","S",0.0883269830273641,TRUE,"E","0.025",0.05,117180,4761.96599873062,0.1333,0.00541705126839727
"B09","S",0.0839394989031289,TRUE,"E","0.025",0.025,117180,4761.96599873062,0.1333,0.00541705126839727
"B09","S",1,FALSE,"E","0.025",0.5,117180,4761.96599873062,0.1333,0.00541705126839727
"B09","S",0,TRUE,"E","0.025",0,NA,NA,NA,NA
"B10","S",0.501686196056016,TRUE,"E","0.0125",0.5,80698.6046511628,1934.84123388058,0.0918,0.00220100986922923
"B10","S",0.261789082595027,TRUE,"E","0.0125",0.25,80698.6046511628,1934.84123388058,0.0918,0.00220100986922923
"B10","S",0.178679622749357,TRUE,"E","0.0125",0.125,80698.6046511628,1934.84123388058,0.0918,0.00220100986922923
"B10","S",0.140668762503572,TRUE,"E","0.0125",0.05,80698.6046511628,1934.84123388058,0.0918,0.00220100986922923
"B10","S",0.111117462132038,TRUE,"E","0.0125",0.025,80698.6046511628,1934.84123388058,0.0918,0.00220100986922923
"B10","S",1,FALSE,"E","0.0125",0.5,80698.6046511628,1934.84123388058,0.0918,0.00220100986922923
"B10","S",0,TRUE,"E","0.0125",0,NA,NA,NA,NA
"B11","S",0.49503591043515,TRUE,"E","0.00625",0.5,79292.0930232558,1297.26925407838,0.0902,0.00147572957474525
"B11","S",0.303548795944233,TRUE,"E","0.00625",0.25,79292.0930232558,1297.26925407838,0.0902,0.00147572957474525
"B11","S",0.21931770173215,TRUE,"E","0.00625",0.125,79292.0930232558,1297.26925407838,0.0902,0.00147572957474525
"B11","S",0.126637093367131,TRUE,"E","0.00625",0.05,79292.0930232558,1297.26925407838,0.0902,0.00147572957474525
"B11","S",0.173426277989016,TRUE,"E","0.00625",0.025,79292.0930232558,1297.26925407838,0.0902,0.00147572957474525
"B11","S",1,FALSE,"E","0.00625",0.5,79292.0930232558,1297.26925407838,0.0902,0.00147572957474525
"B11","S",0,TRUE,"E","0.00625",0,NA,NA,NA,NA
"B12","S",0.542578789835084,TRUE,"E","0",0.5,59073.488372093,1080.61637359898,0.0672,0.00122927259430572
"B12","S",0.291272962028288,TRUE,"E","0",0.25,59073.488372093,1080.61637359898,0.0672,0.00122927259430572
"B12","S",0.123716180527026,TRUE,"E","0",0.125,59073.488372093,1080.61637359898,0.0672,0.00122927259430572
"B12","S",-0.00604495568988783,TRUE,"E","0",0.05,59073.488372093,1080.61637359898,0.0672,0.00122927259430572
"B12","S",0.0544632900991843,TRUE,"E","0",0.025,59073.488372093,1080.61637359898,0.0672,0.00122927259430572
"B12","S",1,FALSE,"E","0",0.5,59073.488372093,1080.61637359898,0.0672,0.00122927259430572
"B12","S",0,TRUE,"E","0",0,NA,NA,NA,NA
"D01","S",0.882531374531612,TRUE,"M","0.1",0.5,96258.1395348837,463.310447885135,0.1095,0.00052704627669473
"D01","S",0.552608100874324,TRUE,"M","0.1",0.25,96258.1395348837,463.310447885135,0.1095,0.00052704627669473
"D01","S",0.323083328376851,TRUE,"M","0.1",0.125,96258.1395348837,463.310447885135,0.1095,0.00052704627669473
"D01","S",0.157854041515494,TRUE,"M","0.1",0.05,96258.1395348837,463.310447885135,0.1095,0.00052704627669473
"D01","S",0.0568012847201572,TRUE,"M","0.1",0.025,96258.1395348837,463.310447885135,0.1095,0.00052704627669473
"D01","S",1,FALSE,"M","0.1",0.5,96258.1395348837,463.310447885135,0.1095,0.00052704627669473
"D01","S",0,TRUE,"M","0.1",0,NA,NA,NA,NA
"D02","S",0.654045325463556,TRUE,"M","0.05",0.5,127992.558139535,3188.43773786171,0.1456,0.00362705880232945
